repository,name,value
https://github.com/CSSLint/csslint,Is a fork,0.0
https://github.com/CSSLint/csslint,Has wiki,1.0
https://github.com/CSSLint/csslint,Number of watchers,3552.0
https://github.com/CSSLint/csslint,Has issues,1.0
https://github.com/CSSLint/csslint,Size of repo,5647.0
https://github.com/CSSLint/csslint,Active time in days,2008.0
https://github.com/CSSLint/csslint,Has downloads,1.0
https://github.com/jscs-dev/node-jscs,Number of open issues,0.0
https://github.com/jscs-dev/node-jscs,Is a fork,0.0
https://github.com/jscs-dev/node-jscs,Has wiki,1.0
https://github.com/jscs-dev/node-jscs,Number of watchers,5121.0
https://github.com/jscs-dev/node-jscs,Has issues,1.0
https://github.com/jscs-dev/node-jscs,Size of repo,8636.0
https://github.com/jscs-dev/node-jscs,Has downloads,1.0
https://github.com/jscs-dev/node-jscs,Active time in days,1250.0
https://github.com/koalaman/shellcheck,Number of open issues,218.0
https://github.com/koalaman/shellcheck,Is a fork,0.0
https://github.com/koalaman/shellcheck,Has wiki,1.0
https://github.com/koalaman/shellcheck,Number of watchers,5422.0
https://github.com/koalaman/shellcheck,Has issues,1.0
https://github.com/koalaman/shellcheck,Active time in days,1507.0
https://github.com/koalaman/shellcheck,Has downloads,1.0
https://github.com/koalaman/shellcheck,Size of repo,2578.0
https://github.com/eslint/eslint,Number of open issues,282.0
https://github.com/eslint/eslint,Is a fork,0.0
https://github.com/eslint/eslint,Has wiki,0.0
https://github.com/eslint/eslint,Has issues,1.0
https://github.com/eslint/eslint,Number of watchers,6603.0
https://github.com/eslint/eslint,Active time in days,1282.0
https://github.com/eslint/eslint,Has downloads,1.0
https://github.com/eslint/eslint,Size of repo,14227.0
https://github.com/jshint/jshint,Number of open issues,401.0
https://github.com/jshint/jshint,Is a fork,0.0
https://github.com/jshint/jshint,Has wiki,1.0
https://github.com/jshint/jshint,Has issues,1.0
https://github.com/jshint/jshint,Number of watchers,6955.0
https://github.com/jshint/jshint,Size of repo,22767.0
https://github.com/jshint/jshint,Active time in days,2138.0
https://github.com/jshint/jshint,Has downloads,1.0
https://github.com/bbatsov/rubocop,Number of open issues,156.0
https://github.com/bbatsov/rubocop,Is a fork,0.0
https://github.com/bbatsov/rubocop,Has wiki,1.0
https://github.com/bbatsov/rubocop,Number of watchers,7139.0
https://github.com/bbatsov/rubocop,Has issues,1.0
https://github.com/bbatsov/rubocop,Active time in days,1717.0
https://github.com/bbatsov/rubocop,Size of repo,14126.0
https://github.com/bbatsov/rubocop,Has downloads,1.0
https://github.com/ocaml/opam,Number of open issues,157.0
https://github.com/ocaml/opam,Is a fork,0.0
https://github.com/ocaml/opam,Has wiki,1.0
https://github.com/ocaml/opam,Has issues,1.0
https://github.com/ocaml/opam,Number of watchers,474.0
https://github.com/ocaml/opam,Has downloads,1.0
https://github.com/ocaml/opam,Size of repo,29974.0
https://github.com/ocaml/opam,Active time in days,1769.0
https://github.com/NuGet/Home,Number of open issues,1235.0
https://github.com/NuGet/Home,Is a fork,0.0
https://github.com/NuGet/Home,Has wiki,1.0
https://github.com/NuGet/Home,Number of watchers,515.0
https://github.com/NuGet/Home,Has issues,1.0
https://github.com/NuGet/Home,Size of repo,2888.0
https://github.com/NuGet/Home,Active time in days,701.0
https://github.com/NuGet/Home,Has downloads,1.0
https://github.com/ruslo/hunter,Number of open issues,171.0
https://github.com/ruslo/hunter,Is a fork,0.0
https://github.com/ruslo/hunter,Has wiki,1.0
https://github.com/ruslo/hunter,Number of watchers,604.0
https://github.com/ruslo/hunter,Has issues,1.0
https://github.com/ruslo/hunter,Size of repo,2952.0
https://github.com/ruslo/hunter,Active time in days,1152.0
https://github.com/ruslo/hunter,Has downloads,1.0
https://github.com/freshshell/fresh,Number of open issues,37.0
https://github.com/freshshell/fresh,Is a fork,0.0
https://github.com/freshshell/fresh,Has wiki,1.0
https://github.com/freshshell/fresh,Has issues,1.0
https://github.com/freshshell/fresh,Number of watchers,736.0
https://github.com/freshshell/fresh,Has downloads,1.0
https://github.com/freshshell/fresh,Active time in days,1502.0
https://github.com/freshshell/fresh,Size of repo,1400.0
https://github.com/atom/apm,Number of open issues,159.0
https://github.com/atom/apm,Is a fork,0.0
https://github.com/atom/apm,Has wiki,1.0
https://github.com/atom/apm,Has issues,1.0
https://github.com/atom/apm,Number of watchers,833.0
https://github.com/atom/apm,Has downloads,1.0
https://github.com/atom/apm,Size of repo,5347.0
https://github.com/atom/apm,Active time in days,1329.0
https://github.com/spmjs/spm,Number of open issues,35.0
https://github.com/spmjs/spm,Is a fork,0.0
https://github.com/spmjs/spm,Has wiki,1.0
https://github.com/spmjs/spm,Has issues,1.0
https://github.com/spmjs/spm,Number of watchers,906.0
https://github.com/spmjs/spm,Active time in days,1757.0
https://github.com/spmjs/spm,Has downloads,1.0
https://github.com/spmjs/spm,Size of repo,17601.0
https://github.com/gpmgo/gopm,Number of open issues,33.0
https://github.com/gpmgo/gopm,Is a fork,0.0
https://github.com/gpmgo/gopm,Has wiki,1.0
https://github.com/gpmgo/gopm,Number of watchers,1236.0
https://github.com/gpmgo/gopm,Has issues,1.0
https://github.com/gpmgo/gopm,Has downloads,1.0
https://github.com/gpmgo/gopm,Active time in days,1163.0
https://github.com/gpmgo/gopm,Size of repo,3047.0
https://github.com/volojs/volo,Number of open issues,30.0
https://github.com/volojs/volo,Is a fork,0.0
https://github.com/volojs/volo,Has wiki,1.0
https://github.com/volojs/volo,Number of watchers,1357.0
https://github.com/volojs/volo,Has issues,1.0
https://github.com/volojs/volo,Has downloads,1.0
https://github.com/volojs/volo,Size of repo,2271.0
https://github.com/volojs/volo,Active time in days,1671.0
https://github.com/caolan/jam,Number of open issues,69.0
https://github.com/caolan/jam,Is a fork,0.0
https://github.com/caolan/jam,Has wiki,1.0
https://github.com/caolan/jam,Number of watchers,1542.0
https://github.com/caolan/jam,Has issues,1.0
https://github.com/caolan/jam,Active time in days,1601.0
https://github.com/caolan/jam,Has downloads,1.0
https://github.com/caolan/jam,Size of repo,2408.0
https://github.com/rubygems/rubygems,Number of open issues,145.0
https://github.com/rubygems/rubygems,Is a fork,0.0
https://github.com/rubygems/rubygems,Has wiki,0.0
https://github.com/rubygems/rubygems,Has issues,1.0
https://github.com/rubygems/rubygems,Number of watchers,1687.0
https://github.com/rubygems/rubygems,Has downloads,1.0
https://github.com/rubygems/rubygems,Size of repo,13598.0
https://github.com/rubygems/rubygems,Active time in days,2450.0
https://github.com/rust-lang/cargo,Number of open issues,423.0
https://github.com/rust-lang/cargo,Is a fork,0.0
https://github.com/rust-lang/cargo,Has wiki,1.0
https://github.com/rust-lang/cargo,Number of watchers,1962.0
https://github.com/rust-lang/cargo,Has issues,1.0
https://github.com/rust-lang/cargo,Has downloads,1.0
https://github.com/rust-lang/cargo,Active time in days,1034.0
https://github.com/rust-lang/cargo,Size of repo,11439.0
https://github.com/tmux-plugins/tpm,Number of open issues,23.0
https://github.com/tmux-plugins/tpm,Is a fork,0.0
https://github.com/tmux-plugins/tpm,Has wiki,1.0
https://github.com/tmux-plugins/tpm,Number of watchers,2512.0
https://github.com/tmux-plugins/tpm,Has issues,1.0
https://github.com/tmux-plugins/tpm,Size of repo,175.0
https://github.com/tmux-plugins/tpm,Has downloads,1.0
https://github.com/tmux-plugins/tpm,Active time in days,957.0
https://github.com/chocolatey/chocolatey,Number of open issues,171.0
https://github.com/chocolatey/chocolatey,Is a fork,0.0
https://github.com/chocolatey/chocolatey,Has wiki,0.0
https://github.com/chocolatey/chocolatey,Number of watchers,2783.0
https://github.com/chocolatey/chocolatey,Has issues,1.0
https://github.com/chocolatey/chocolatey,Size of repo,23576.0
https://github.com/chocolatey/chocolatey,Has downloads,1.0
https://github.com/chocolatey/chocolatey,Active time in days,1745.0
https://github.com/pypa/pip,Number of open issues,746.0
https://github.com/pypa/pip,Is a fork,0.0
https://github.com/pypa/pip,Has wiki,0.0
https://github.com/pypa/pip,Number of watchers,3312.0
https://github.com/pypa/pip,Has issues,1.0
https://github.com/pypa/pip,Size of repo,47073.0
https://github.com/pypa/pip,Active time in days,2128.0
https://github.com/pypa/pip,Has downloads,1.0
https://github.com/wbond/package_control,Number of open issues,89.0
https://github.com/wbond/package_control,Is a fork,0.0
https://github.com/wbond/package_control,Has wiki,1.0
https://github.com/wbond/package_control,Number of watchers,3351.0
https://github.com/wbond/package_control,Has issues,1.0
https://github.com/wbond/package_control,Has downloads,1.0
https://github.com/wbond/package_control,Active time in days,1960.0
https://github.com/wbond/package_control,Size of repo,1771.0
https://github.com/Masterminds/glide,Number of open issues,217.0
https://github.com/Masterminds/glide,Is a fork,0.0
https://github.com/Masterminds/glide,Has wiki,1.0
https://github.com/Masterminds/glide,Number of watchers,3507.0
https://github.com/Masterminds/glide,Has issues,1.0
https://github.com/Masterminds/glide,Active time in days,905.0
https://github.com/Masterminds/glide,Has downloads,1.0
https://github.com/Masterminds/glide,Size of repo,2291.0
https://github.com/componentjs/component,Number of open issues,33.0
https://github.com/componentjs/component,Is a fork,0.0
https://github.com/componentjs/component,Has wiki,1.0
https://github.com/componentjs/component,Number of watchers,4570.0
https://github.com/componentjs/component,Has issues,1.0
https://github.com/componentjs/component,Active time in days,1143.0
https://github.com/componentjs/component,Size of repo,3680.0
https://github.com/componentjs/component,Has downloads,1.0
https://github.com/apple/swift-package-manager,Number of open issues,17.0
https://github.com/apple/swift-package-manager,Is a fork,0.0
https://github.com/apple/swift-package-manager,Has wiki,0.0
https://github.com/apple/swift-package-manager,Number of watchers,5066.0
https://github.com/apple/swift-package-manager,Has issues,0.0
https://github.com/apple/swift-package-manager,Has downloads,1.0
https://github.com/apple/swift-package-manager,Size of repo,4007.0
https://github.com/apple/swift-package-manager,Active time in days,436.0
https://github.com/Homebrew/brew,Number of open issues,52.0
https://github.com/Homebrew/brew,Is a fork,0.0
https://github.com/Homebrew/brew,Has wiki,0.0
https://github.com/Homebrew/brew,Number of watchers,5455.0
https://github.com/Homebrew/brew,Has issues,1.0
https://github.com/Homebrew/brew,Size of repo,18136.0
https://github.com/Homebrew/brew,Has downloads,1.0
https://github.com/Homebrew/brew,Active time in days,302.0
https://github.com/jordansissel/fpm,Number of open issues,401.0
https://github.com/jordansissel/fpm,Is a fork,0.0
https://github.com/jordansissel/fpm,Has wiki,1.0
https://github.com/jordansissel/fpm,Number of watchers,7284.0
https://github.com/jordansissel/fpm,Has issues,1.0
https://github.com/jordansissel/fpm,Active time in days,2187.0
https://github.com/jordansissel/fpm,Size of repo,2361.0
https://github.com/jordansissel/fpm,Has downloads,1.0
https://github.com/Carthage/Carthage,Number of open issues,175.0
https://github.com/Carthage/Carthage,Is a fork,0.0
https://github.com/Carthage/Carthage,Has wiki,0.0
https://github.com/Carthage/Carthage,Number of watchers,8592.0
https://github.com/Carthage/Carthage,Has issues,1.0
https://github.com/Carthage/Carthage,Size of repo,12241.0
https://github.com/Carthage/Carthage,Has downloads,1.0
https://github.com/Carthage/Carthage,Active time in days,814.0
https://github.com/composer/composer,Number of open issues,202.0
https://github.com/composer/composer,Is a fork,0.0
https://github.com/composer/composer,Has wiki,0.0
https://github.com/composer/composer,Number of watchers,8646.0
https://github.com/composer/composer,Has issues,1.0
https://github.com/composer/composer,Active time in days,2035.0
https://github.com/composer/composer,Size of repo,11543.0
https://github.com/composer/composer,Has downloads,1.0
https://github.com/CocoaPods/CocoaPods,Number of open issues,203.0
https://github.com/CocoaPods/CocoaPods,Is a fork,0.0
https://github.com/CocoaPods/CocoaPods,Has wiki,1.0
https://github.com/CocoaPods/CocoaPods,Number of watchers,8954.0
https://github.com/CocoaPods/CocoaPods,Has issues,1.0
https://github.com/CocoaPods/CocoaPods,Active time in days,1966.0
https://github.com/CocoaPods/CocoaPods,Size of repo,51980.0
https://github.com/CocoaPods/CocoaPods,Has downloads,1.0
https://github.com/alcatraz/Alcatraz,Number of open issues,38.0
https://github.com/alcatraz/Alcatraz,Is a fork,0.0
https://github.com/alcatraz/Alcatraz,Has wiki,0.0
https://github.com/alcatraz/Alcatraz,Number of watchers,9679.0
https://github.com/alcatraz/Alcatraz,Has issues,1.0
https://github.com/alcatraz/Alcatraz,Active time in days,1335.0
https://github.com/alcatraz/Alcatraz,Has downloads,1.0
https://github.com/alcatraz/Alcatraz,Size of repo,10246.0
https://github.com/npm/npm,Number of open issues,2533.0
https://github.com/npm/npm,Is a fork,0.0
https://github.com/npm/npm,Has wiki,1.0
https://github.com/npm/npm,Number of watchers,11338.0
https://github.com/npm/npm,Has issues,1.0
https://github.com/npm/npm,Has downloads,1.0
https://github.com/npm/npm,Size of repo,31120.0
https://github.com/npm/npm,Active time in days,2642.0
https://github.com/VundleVim/Vundle.vim,Number of open issues,139.0
https://github.com/VundleVim/Vundle.vim,Is a fork,0.0
https://github.com/VundleVim/Vundle.vim,Has wiki,1.0
https://github.com/VundleVim/Vundle.vim,Number of watchers,13647.0
https://github.com/VundleVim/Vundle.vim,Has issues,1.0
https://github.com/VundleVim/Vundle.vim,Size of repo,1543.0
https://github.com/VundleVim/Vundle.vim,Active time in days,2243.0
https://github.com/VundleVim/Vundle.vim,Has downloads,1.0
https://github.com/bower/bower,Number of open issues,233.0
https://github.com/bower/bower,Is a fork,0.0
https://github.com/bower/bower,Has wiki,1.0
https://github.com/bower/bower,Has issues,1.0
https://github.com/bower/bower,Number of watchers,14861.0
https://github.com/bower/bower,Active time in days,1567.0
https://github.com/bower/bower,Has downloads,1.0
https://github.com/bower/bower,Size of repo,6556.0
https://github.com/twitter/digits-android,Number of open issues,34.0
https://github.com/twitter/digits-android,Is a fork,0.0
https://github.com/twitter/digits-android,Has wiki,0.0
https://github.com/twitter/digits-android,Number of watchers,233.0
https://github.com/twitter/digits-android,Has issues,1.0
https://github.com/twitter/digits-android,Size of repo,1614.0
